energy_centers,transmission_bigaperture_15um,effectivearea_bigaperture_15um,effectivearea_smallaperture_50um,transmission_smallaperture_50um,energy_widths
8.243749618530273,0.9959319187301979,0.009959318964693849,0.00019812367720284924,0.9906184110393722,0.037499427795410156
8.28125,0.9958490615653179,0.009958490393063568,0.00019812314438990203,0.9906157469745688,0.03750038146972656
8.318750381469727,0.9957662044004381,0.009957661821433289,0.0001981226115769548,0.9906130829097655,0.03750038146972656
8.356250762939453,0.9956467916589242,0.009956467694044843,0.00019811375468973427,0.990568798472544,0.037499427795410156
8.393750190734863,0.9955035390286521,0.009955035167774141,0.0001980994687526211,0.9904973687851737,0.03750038146972656
8.431249618530273,0.9953602863983799,0.009953602641503438,0.00019808518281550796,0.9904259390978035,0.037499427795410156
8.46875,0.9952170301249494,0.009952170078801153,0.00019807089651507909,0.9903545075938546,0.03750038146972656
8.506250381469727,0.9950737738515189,0.009950737516098868,0.00019805661021465022,0.9902830760899057,0.03750038146972656
8.543750762939453,0.9949305175780884,0.009949304953396583,0.00019804232391422134,0.9902116445859569,0.037499427795410156
8.581250190734863,0.9947408530383813,0.009947408308041906,0.00019801787391379556,0.9900893945807397,0.03750038146972656
8.618749618530273,0.9945194468947313,0.009945194246654894,0.00019798647260117321,0.9899323880136616,0.037499427795410156
8.65625,0.9942980351203459,0.009942980128960529,0.000197955070489962,0.9897753774536391,0.03750038146972656
8.693750381469727,0.9940766233459605,0.009940766011266165,0.00019792366837875075,0.9896183668936165,0.03750038146972656
8.731250762939453,0.9938552115715751,0.0099385518935718,0.00019789226626753953,0.989461356333594,0.037499427795410156
8.768750190734863,0.9936338054279251,0.009936337832184788,0.00019786086495491716,0.9893043497665158,0.03750038146972656
8.80625057220459,0.9933714112576609,0.009933713890540796,0.000197820714294867,0.9891035964611935,0.03750038146972656
8.84375,0.9930523935816135,0.009930523713851627,0.000197768475760796,0.9888424037842402,0.037499427795410156
8.881250381469727,0.9927333677924031,0.009927333456030831,0.00019771623589821008,0.9885812044647122,0.03750038146972656
8.918750762939453,0.9924143420031928,0.009924143198210037,0.00019766399603562417,0.9883200051451843,0.03750038146972656
8.95625114440918,0.9920953162139824,0.00992095294038924,0.0001976117561730383,0.9880588058256563,0.037499427795410156
8.99375057220459,0.9917762985379349,0.009917762763700072,0.00019755951763896726,0.987797613148703,0.03750038146972656
9.03125,0.9914477400873188,0.009914477179267349,0.00019750527646373277,0.9875264072656792,0.037499427795410156
9.068750381469727,0.9910100671325219,0.009910100449817208,0.00019742813215591285,0.9871406857168354,0.03750038146972656
9.106250762939453,0.990572394177725,0.009905723720367066,0.00019735098784809293,0.9867549641679917,0.03750038146972656
9.14375114440918,0.990134721222928,0.009901346990916923,0.00019727384354027299,0.9863692426191478,0.037499427795410156
9.18125057220459,0.9896970593986166,0.009896970372771634,0.0001971967011943143,0.9859835308796105,0.03750038146972656
9.21875,0.9892593975743054,0.009892593754626347,0.0001971195588483556,0.9855978191400732,0.037499427795410156
9.256250381469727,0.9888217246195083,0.009888217025176204,0.0001970424145405357,0.9852120975912294,0.03750038146972656
9.293750762939453,0.9883049822167684,0.009883049601264307,0.0001969488663797337,0.9847443567754034,0.03750038146972656
9.33125114440918,0.9877280220640496,0.00987727999986608,0.00019684282536431766,0.9842141516849291,0.037499427795410156
9.36875057220459,0.987151076584037,0.00987151054519491,0.00019673678704563668,0.9836839600781304,0.03750038146972656
